Trajectories
200
,,m10:RSHO,,,m10:RUPA,,,m10:RUPB,,,m10:RUPC,,,m10:RELB,,,m10:RMEP,,,m10:RWRA,,,m10:RWRB,,,m10:RFRA,,,m10:RFIN,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3106,0,260.890564,-43.940159,961.535522,331.712677,71.223969,857.172302,307.071625,59.174236,932.670837,323.302429,125.750526,902.228455,330.288849,220.010208,870.504578,,,,302.133179,420.979767,954.374390,263.067627,398.191772,994.787476,289.767517,306.153534,960.326111,296.116699,487.943848,1030.132324
3107,0,260.889038,-43.371815,961.309204,331.320038,72.049820,857.012207,306.703430,59.921295,932.472595,322.682526,126.590996,902.045105,329.292877,220.811340,870.247009,,,,302.113586,422.709564,952.315796,262.935516,400.392853,992.853821,289.232361,307.903564,959.359253,296.156738,490.155609,1027.688599
3108,0,260.889160,-42.803699,961.079956,330.932343,72.858139,856.829956,306.341675,60.662693,932.253357,322.072784,127.417908,901.830566,328.312500,221.589874,869.945068,,,,302.098572,424.400787,950.202820,262.809845,402.554718,990.864197,288.708740,309.623840,958.339233,296.198334,492.328705,1025.185547
3109,0,260.891022,-42.236118,960.847900,330.549683,73.648628,856.625366,305.986664,61.398132,932.013184,321.473328,128.230972,901.584778,327.348175,222.345673,869.598877,,,,302.088074,426.052826,948.036377,262.690613,404.676544,988.819336,288.196777,311.313843,957.266479,296.241516,494.462494,1022.623779
3110,0,260.894592,-41.669392,960.613159,330.172150,74.420998,856.398682,305.638458,62.127293,931.752075,320.884460,129.029907,901.307861,326.400238,223.078476,869.208435,,,,302.082001,427.665192,945.817017,262.577698,406.757782,986.720032,287.696564,312.973083,956.141296,296.286194,496.556183,1020.004150
3111,0,260.899902,-41.103821,960.375732,329.799835,75.174904,856.149780,305.297241,62.849857,931.470154,320.306458,129.814468,900.999878,325.469208,223.788116,868.774170,,,,302.080231,429.237427,943.545715,262.471130,408.797638,984.566833,287.208313,314.601013,954.963989,296.332367,498.609131,1017.327576
3112,0,260.906952,-40.539730,960.135803,329.432770,75.910088,855.878662,304.963165,63.565498,931.167542,319.739471,130.584290,900.660950,324.555267,224.474365,868.295959,,,,302.082733,430.768951,941.223145,262.370850,410.795502,982.360657,286.732178,316.197113,953.735046,296.379852,500.620544,1014.594788
3113,0,260.915771,-39.977432,959.893372,329.070984,76.626213,855.585266,304.636292,64.273903,930.844238,319.183716,131.339111,900.291138,323.658905,225.137039,867.773987,,,,302.089386,432.259308,938.850159,262.276794,412.750763,980.102173,286.268250,317.760925,952.454773,296.428650,502.589874,1011.806946
3114,0,260.926331,-39.417225,959.648621,328.714600,77.322990,855.269775,304.316833,64.974731,930.500366,318.639435,132.078629,899.890503,322.780396,225.775894,867.208679,,,,302.100098,433.708099,936.427551,262.188934,414.662720,977.792236,285.816620,319.291931,951.123657,296.478760,504.516418,1008.964905
3115,0,260.938721,-38.859444,959.401550,328.363586,78.000130,854.932251,304.004883,65.667656,930.136169,318.106781,132.802582,899.459167,321.920074,226.390747,866.600098,,,,302.114685,435.114838,933.956238,262.107208,416.530853,975.431824,285.377441,320.789612,949.742188,296.529968,506.399567,1006.069763
3116,0,260.952911,-38.304379,959.152344,328.018005,78.657326,854.572510,303.700531,66.352356,929.751648,317.585968,133.510590,898.997559,321.078217,226.981323,865.948486,,,,302.133179,436.479126,931.437195,262.031464,418.354584,973.021606,284.950836,322.253540,948.310730,296.582306,508.238678,1003.122192
3117,0,260.968994,-37.752346,958.901123,327.677856,79.294319,854.190918,303.403931,67.028481,929.346985,317.077209,134.202408,898.505493,320.255096,227.547440,865.254150,,,,302.155334,437.800537,928.871155,261.961761,420.133331,970.562500,284.536835,323.683228,946.829834,296.635712,510.033203,1000.123596
3118,0,260.986877,-37.203648,958.647766,327.343079,79.910782,853.787476,303.115204,67.695702,928.922363,316.580688,134.877716,897.983459,319.451019,228.088821,864.517517,,,,302.181122,439.078705,926.259033,261.897858,421.866577,968.055603,284.135559,325.078278,945.300232,296.690094,511.782532,997.074768
3119,0,261.006592,-36.658592,958.392761,327.013702,80.506477,853.362122,302.834381,68.353683,928.477844,316.096497,135.536179,897.431458,318.666229,228.605316,863.738647,,,,302.210419,440.313354,923.601868,261.839844,423.553833,965.501465,283.747040,326.438202,943.722229,296.745392,513.486267,993.976746
3120,0,261.028259,-36.117474,958.135864,326.689728,81.081085,852.915161,302.561676,69.002083,928.013672,315.624786,136.177536,896.849731,317.900909,229.096603,862.918030,,,,302.243042,441.504028,920.900513,261.787476,425.194580,962.901428,283.371399,327.762512,942.096680,296.801483,515.143738,990.830750
3121,0,261.051849,-35.580593,957.877258,326.371063,81.634338,852.446594,302.297089,69.640587,927.530029,315.165771,136.801483,896.238708,317.155304,229.562469,862.056030,,,,302.278931,442.650452,918.155945,261.740784,426.788452,960.256226,283.008575,329.050934,940.423950,296.858307,516.754639,987.637878
3122,0,261.077393,-35.048244,957.617249,326.057892,82.165977,851.956726,302.040741,70.268845,927.027222,314.719513,137.407669,895.598450,316.429626,230.002731,861.152954,,,,302.317932,443.752350,915.369263,261.699524,428.334930,957.566772,282.658722,330.302917,938.704956,296.915894,518.318298,984.399170
3123,0,261.104950,-34.520699,957.355591,325.750153,82.675743,851.445557,301.792755,70.886536,926.505188,314.286163,137.995834,894.929321,315.724060,230.417099,860.209290,,,,302.359894,444.809387,912.541382,261.663727,429.833618,954.834412,282.321808,331.518188,936.940125,296.974030,519.834412,981.115723
3124,0,261.134460,-33.998241,957.092712,325.447876,83.163361,850.913269,301.553162,71.493332,925.964478,313.865906,138.565659,894.231750,315.038696,230.805374,859.225342,,,,302.404663,445.821320,909.673218,261.633179,431.284088,952.059814,281.997894,332.696228,935.130249,297.032745,521.302551,977.788757
3125,0,261.166077,-33.481152,956.828552,325.151306,83.628586,850.360352,301.322052,72.088905,925.405029,313.458740,139.116882,893.505737,314.373779,231.167282,858.201599,,,,302.452209,446.787933,906.765930,261.607849,432.686096,949.244141,281.686920,333.836792,933.276123,297.091858,522.722168,974.419373
3126,0,261.199707,-32.969688,956.563232,324.860443,84.071205,849.786743,301.099518,72.672935,924.827271,313.064850,139.649200,892.751953,313.729431,231.502640,857.138611,,,,302.502319,447.708954,903.820435,261.587555,434.039185,946.388489,281.389008,334.939514,931.378357,297.151428,524.093079,971.008850
3127,0,261.235443,-32.464111,956.296814,324.575470,84.490959,849.193054,300.885590,73.245110,924.231262,312.684265,140.162308,891.970520,313.105774,231.811172,856.036865,,,,302.554810,448.584259,900.837952,261.572205,435.343048,943.493896,281.104034,336.003967,929.437805,297.211243,525.414856,967.558350
3128,0,261.273315,-31.964682,956.029480,324.296570,84.887650,848.579285,300.680328,73.805107,923.617554,312.317139,140.655930,891.161865,312.502838,232.092697,854.896729,,,,302.609619,449.413605,897.819458,261.561707,436.597473,940.561462,280.832001,337.029877,927.455200,297.271271,526.687195,964.069092
3129,0,261.313385,-31.471636,955.761230,324.023804,85.261063,847.945923,300.483887,74.352638,922.986084,311.963470,141.129807,890.326294,311.920807,232.346970,853.718811,,,,302.666595,450.196808,894.765991,261.555817,437.802063,937.592285,280.572906,338.016937,925.431396,297.331482,527.909790,960.542236
3130,0,261.355591,-30.985212,955.492310,323.757477,85.611000,847.293213,300.296173,74.887398,922.337341,311.623322,141.583664,889.464294,311.359711,232.573776,852.503601,,,,302.725586,450.933746,891.678650,261.554504,438.956696,934.587402,280.326721,338.964813,923.367126,297.391815,529.082336,956.979126
3131,0,261.400055,-30.505632,955.222717,323.497711,85.937294,846.621582,300.117340,75.409088,921.671509,311.296844,142.017242,888.576294,310.819641,232.772903,851.251648,,,,302.786407,451.624359,888.558594,261.557648,440.061127,931.548035,280.093475,339.873291,921.263367,297.452057,530.204590,953.380981
3132,0,261.446777,-30.033121,954.952454,323.244843,86.239754,845.931396,299.947418,75.917419,920.988892,310.984009,142.430298,887.662598,310.300629,232.944138,849.963684,,,,302.849030,452.268433,885.406921,261.565033,441.115051,928.475403,279.872955,340.742035,919.120911,297.512299,531.276428,949.749084
3133,0,261.495728,-29.567879,954.681824,322.999084,86.518234,845.223267,299.786377,76.412132,920.289795,310.684875,142.822571,886.723694,309.802704,233.087296,848.640198,,,,302.913177,452.865967,882.224670,261.576569,442.118378,925.370544,279.665222,341.570801,916.940613,297.572327,532.297424,946.084778
3134,0,261.547058,-29.110107,954.410706,322.760773,86.772598,844.497375,299.634308,76.892960,919.574585,310.399506,143.193817,885.759949,309.325928,233.202179,847.281677,,,,302.978821,453.416809,879.013123,261.592102,443.070923,922.234558,279.470245,342.359344,914.723450,297.632111,533.267578,942.389282
3135,0,261.600800,-28.659992,954.139404,322.530090,87.002686,843.754272,299.491241,77.359634,918.843445,310.127869,143.543793,884.771912,308.870300,233.288589,845.889038,,,,303.045715,453.921021,875.773315,261.611481,443.972565,919.068665,279.287811,343.107391,912.470276,297.691589,534.186584,938.663940
3136,0,261.656860,-28.217716,953.867859,322.307404,87.208405,842.994507,299.357208,77.811897,918.096741,309.869995,143.872299,883.759888,308.435791,233.346344,844.462646,,,,303.113861,454.378448,872.506409,261.634613,444.823151,915.874207,279.118011,343.814850,910.181946,297.750641,535.054382,934.910034
3137,0,261.715363,-27.783443,953.596191,322.092987,87.389641,842.218384,299.232147,78.249512,917.334778,309.625977,144.179153,882.724609,308.022461,233.375244,843.003296,,,,303.182953,454.789185,869.213501,261.661346,445.622620,912.652161,278.960602,344.481445,907.859558,297.809265,535.870911,931.128967
3138,0,261.776306,-27.357340,953.324463,321.886993,87.546280,841.426575,299.116150,78.672264,916.557983,309.395721,144.464096,881.666260,307.630249,233.375183,841.511536,,,,303.252991,455.153229,865.895996,261.691498,446.370911,909.403748,278.815582,345.106964,905.503845,297.867371,536.636047,927.322021
3139,0,261.839752,-26.939548,953.052734,321.689728,87.678268,840.619385,299.009247,79.079903,915.766541,309.179291,144.726929,880.585510,307.259094,233.345932,839.988159,,,,303.323792,455.470520,862.554810,261.724976,447.067902,906.130249,278.682892,345.691254,903.115967,297.924805,537.349670,923.490540
3140,0,261.905640,-26.530209,952.781250,321.501312,87.785500,839.797302,298.911377,79.472244,914.960876,308.976654,144.967529,879.482727,306.908936,233.287354,838.433899,,,,303.395203,455.741211,859.191101,261.761627,447.713684,902.832825,278.562347,346.234222,900.696960,297.981628,538.011658,919.635803
3141,0,261.974152,-26.129446,952.509949,321.322083,87.867912,838.960815,298.822510,79.849060,914.141235,308.787720,145.185654,878.358521,306.579834,233.199310,836.849365,,,,303.467163,455.965210,855.806213,261.801300,448.308136,899.512634,278.453827,346.735718,898.247620,298.037659,538.622131,915.759399
3142,0,262.045197,-25.737387,952.238892,321.152161,87.925468,838.110535,298.742737,80.210167,913.308105,308.612579,145.381149,877.213440,306.271576,233.081619,835.235413,,,,303.539459,456.142761,852.401245,261.843903,448.851318,896.171021,278.357330,347.195526,895.768921,298.092896,539.181030,911.862488
3143,0,262.118835,-25.354132,951.968323,320.991730,87.958122,837.246765,298.672058,80.555374,912.461670,308.451172,145.553909,876.047913,305.984222,232.934219,833.592529,,,,303.612000,456.273834,848.977417,261.889191,449.343262,892.809204,278.272644,347.613617,893.262146,298.147278,539.688416,907.946411
3144,0,262.195099,-24.979786,951.698120,320.840942,87.965828,836.370178,298.610321,80.884499,911.602417,308.303436,145.703720,874.862427,305.717621,232.756927,831.921631,,,,303.684662,456.358612,845.535889,261.937164,449.783966,889.428284,278.199677,347.989868,890.728027,298.200745,540.144165,904.012634
3145,0,262.274017,-24.614435,951.428467,320.699982,87.948578,835.481018,298.557678,81.197388,910.730774,308.169373,145.830475,873.657654,305.471619,232.549622,830.223389,,,,303.757324,456.397125,842.077698,261.987671,450.173553,886.029480,278.138275,348.324188,888.167725,298.253265,540.548401,900.062439
3146,0,262.355591,-24.258158,951.159424,320.568970,87.906349,834.580078,298.513977,81.493881,909.846863,308.048859,145.934036,872.434021,305.246246,232.312195,828.498535,,,,303.829834,456.389587,838.604126,262.040466,450.512115,882.614136,278.088379,348.616516,885.582336,298.304779,540.901123,896.097168
3147,0,262.439880,-23.911028,950.890991,320.448029,87.839149,833.667664,298.479248,81.773834,908.951233,307.941895,146.014267,871.192017,305.041290,232.044540,826.747925,,,,303.902191,456.336151,835.116394,262.095612,450.799683,879.183350,278.049835,348.866821,882.972717,298.355225,541.202637,892.118347
3148,0,262.526825,-23.573107,950.623413,320.337280,87.746986,832.744324,298.453522,82.037102,908.044189,307.848389,146.071091,869.932495,304.856598,231.746582,824.972168,,,,303.974121,456.236908,831.615540,262.152832,451.036438,875.738403,278.022461,349.074982,880.340027,298.404541,541.452820,888.127075
3149,0,262.616547,-23.244444,950.356567,320.236877,87.629875,831.810547,298.436676,82.283546,907.126038,307.768311,146.104416,868.655701,304.692139,231.418198,823.172180,,,,304.045654,456.092133,828.102905,262.212067,451.222565,872.280457,278.006165,349.241089,877.685364,298.452789,541.651978,884.125000
3150,0,262.709045,-22.925089,950.090637,320.146851,87.487862,830.866882,298.428680,82.513062,906.197266,307.701599,146.114075,867.362244,304.547760,231.059311,821.348694,,,,304.116577,455.901947,824.579407,262.273224,451.358093,868.810913,278.000793,349.364990,875.009583,298.499847,541.800110,880.113220
3151,0,262.804291,-22.615072,949.825623,320.067322,87.320961,829.913757,298.429565,82.725540,905.258240,307.648132,146.100067,866.052917,304.423248,230.669846,819.502441,,,,304.186890,455.666534,821.046448,262.336182,451.443298,865.330811,278.006226,349.446808,872.313904,298.545715,541.897339,876.093323
3152,0,262.902344,-22.314423,949.561707,319.998322,87.129227,828.951721,298.439270,82.920868,904.309204,307.607849,146.062302,864.728027,304.318451,230.249741,817.634277,,,,304.256409,455.386230,817.505127,262.400848,451.478363,861.841431,278.022308,349.486481,869.599365,298.590363,541.943970,872.066406
3153,0,263.003235,-22.023155,949.298828,319.939972,86.912735,827.981323,298.457703,83.098961,903.350708,307.580688,146.000687,863.388245,304.233276,229.798965,815.744934,,,,304.325104,455.061157,813.956360,262.467072,451.463440,858.343872,278.048920,349.484039,866.867004,298.633850,541.940186,868.033875
3154,0,263.106903,-21.741278,949.036987,319.892273,86.671555,827.002930,298.484894,83.259743,902.382996,307.566528,145.915161,862.034119,304.167542,229.317474,813.835266,,,,304.392883,454.691650,810.401672,262.534729,451.398773,854.839539,278.085876,349.439545,864.117859,298.676056,541.886169,863.997192
3155,0,263.213470,-21.468798,948.776489,319.855316,86.405724,826.017212,298.520721,83.403130,901.406555,307.565308,145.805725,860.666321,304.121033,228.805176,811.906006,,,,304.459625,454.277832,806.841919,262.603821,451.284576,851.329590,278.133087,349.352997,861.352905,298.716949,541.782104,859.957703
3156,0,263.322845,-21.205700,948.517212,319.829071,86.115364,825.024597,298.565186,83.529068,900.421631,307.576874,145.672318,859.285339,304.093536,228.262085,809.958069,,,,304.525330,453.820099,803.278320,262.674225,451.121185,847.815125,278.190369,349.224518,858.573364,298.756653,541.628174,855.916504
3157,0,263.435120,-20.951969,948.259216,319.813660,85.800568,824.025574,298.618195,83.637505,899.428711,307.601166,145.514923,857.891724,304.084961,227.688156,807.992188,,,,304.589874,453.318726,799.711975,262.745789,450.908783,844.297302,278.257568,349.054138,855.780273,298.795074,541.424805,851.875061
3158,0,263.550323,-20.707586,948.002686,319.809052,85.461418,823.020630,298.679810,83.728386,898.428223,307.638062,145.333481,856.486206,304.095062,227.083405,806.009094,,,,304.653137,452.773895,796.144043,262.818481,450.647614,840.777405,278.334625,348.841949,852.974548,298.832275,541.172180,847.834717
3159,0,263.668396,-20.472515,947.747498,319.815186,85.098038,822.010254,298.749817,83.801704,897.420471,307.687469,145.128021,855.069092,304.123627,226.447784,804.009766,,,,304.715210,452.185944,792.575684,262.892181,450.338104,837.256531,278.421295,348.588043,850.157410,298.868164,540.870544,843.796631
3160,0,263.789368,-20.246717,947.493774,319.832153,84.710541,820.995117,298.828247,83.857391,896.405823,307.749237,144.898529,853.641174,304.170502,225.781372,801.994873,,,,304.775940,451.555267,789.007812,262.966858,449.980438,833.735962,278.517395,348.292603,847.329712,298.902802,540.520325,839.762207
3161,0,263.913208,-20.030148,947.241699,319.859924,84.299042,819.975525,298.915039,83.895470,895.384583,307.823334,144.645004,852.202881,304.235443,225.084091,799.965332,,,,304.835327,450.882141,785.441772,263.042389,449.574982,830.216736,278.622925,347.955658,844.492798,298.936218,540.121704,835.732666
3162,0,264.039978,-19.822754,946.991211,319.898468,83.863716,818.952026,299.010101,83.915894,894.357361,307.909515,144.367493,850.754883,304.318207,224.356018,797.921753,,,,304.893250,450.166809,781.878479,263.118713,449.122040,826.699951,278.737640,347.577393,841.647522,298.968414,539.675049,831.709290
3163,0,264.169678,-19.624479,946.742371,319.947723,83.404663,817.925110,299.113403,83.918709,893.324463,308.007812,144.065979,849.297729,304.418671,223.597198,795.865173,,,,304.949829,449.409760,778.319031,263.195770,448.621948,823.186951,278.861389,347.157959,838.794861,298.999298,539.180786,827.693359
3164,0,264.302277,-19.435253,946.495178,320.007721,82.922058,816.895264,299.224823,83.903885,892.286133,308.117950,143.740509,847.831970,304.536591,222.807632,793.796265,,,,305.004852,448.611267,774.764587,263.273499,448.075134,819.678589,278.994049,346.697510,835.936096,299.029022,538.639038,823.686096
3165,0,264.437836,-19.255007,946.249695,320.078339,82.416054,815.862915,299.344360,83.871468,891.242859,308.239899,143.391113,846.358032,304.671661,221.987396,791.715820,,,,305.058411,447.771729,771.216125,263.351837,447.481964,816.176270,279.135498,346.196167,833.072083,299.057556,538.050476,819.688843
3166,0,264.576263,-19.083668,946.006042,320.159576,81.886803,814.828613,299.471985,83.821472,890.194946,308.373505,143.017883,844.876770,304.823792,221.136505,789.624695,,,,305.110474,446.891418,767.674866,263.430695,446.842712,812.680969,279.285492,345.654205,830.203918,299.084869,537.415344,815.702820
3167,0,264.717621,-18.921152,945.764160,320.251404,81.334503,813.792908,299.607452,83.753937,889.142883,308.518616,142.620850,843.388550,304.992615,220.255096,787.523560,,,,305.161072,445.970856,764.141663,263.510010,446.157806,809.193787,279.443970,345.071777,827.332581,299.111053,536.734009,811.729126
3168,0,264.861816,-18.767380,945.524292,320.353699,80.759308,812.756042,299.750885,83.668900,888.086975,308.675140,142.200089,841.893921,305.178009,219.343185,785.413452,,,,305.210052,445.010437,760.617737,263.589783,445.427673,805.715820,279.610748,344.449066,824.459106,299.136169,536.006897,807.769043
3169,0,265.008911,-18.622263,945.286133,320.466339,80.161430,811.718750,299.902100,83.566422,887.027588,308.842926,141.755661,840.393494,305.379761,218.400879,783.294922,,,,305.257568,444.010437,757.104004,263.669952,444.652771,802.248108,279.785736,343.786285,821.584656,299.160156,535.234375,803.823914
3170,0,265.158936,-18.485704,945.050049,320.589355,79.541039,810.681396,300.061035,83.446548,885.965088,309.021820,141.287674,838.887817,305.597504,217.428284,781.168884,,,,305.303528,442.971344,753.601562,263.750397,443.833405,798.791809,279.968719,343.083740,818.710022,299.183075,534.417053,799.894714
3171,0,265.311737,-18.357616,944.815796,320.722595,78.898331,809.644348,300.227661,83.309349,884.899963,309.211670,140.796219,837.377380,305.831177,216.425507,779.036133,,,,305.347931,441.893585,750.111389,263.831177,442.970123,795.348022,280.159576,342.341553,815.836365,299.204987,533.555115,795.982788
3172,0,265.467407,-18.237892,944.583679,320.865967,78.233536,808.608093,300.401855,83.154900,883.832458,309.412384,140.281357,835.862793,306.080444,215.392639,776.897339,,,,305.390839,440.777527,746.634521,263.912170,442.063232,791.917725,280.358124,341.559998,812.964539,299.225922,532.649170,792.089233
3173,0,265.625916,-18.126436,944.353455,321.019348,77.546829,807.573181,300.583557,82.983276,882.762939,309.623840,139.743271,834.344666,306.345032,214.329803,774.753418,,,,305.432190,439.623688,743.172119,263.993408,441.113281,788.502014,280.564270,340.739380,810.095642,299.245941,531.699585,788.215210
3174,0,265.787201,-18.023138,944.125305,321.182678,76.838440,806.540039,300.772736,82.794571,881.691895,309.845764,139.182007,832.823425,306.624817,213.237198,772.605042,,,,305.472137,438.432465,739.724854,264.074799,440.120728,785.101868,280.777893,339.879944,807.230774,299.265106,530.706970,784.361938
3175,0,265.951263,-17.927896,943.899231,321.355835,76.108597,805.508972,300.969208,82.588860,880.619507,310.078186,138.597717,831.299744,306.919556,212.114883,770.453125,,,,305.510559,437.204346,736.294006,264.156372,439.085968,781.718445,280.998810,338.981903,804.370667,299.283447,529.671631,780.530579
3176,0,266.118103,-17.840593,943.675232,321.538635,75.357513,804.480469,301.173004,82.366234,879.546326,310.320862,137.990524,829.773987,307.228912,210.963043,768.298340,,,,305.547546,435.939728,732.880554,264.238068,438.009521,778.352478,281.226868,338.045593,801.516479,299.300934,528.594055,776.722046
3177,0,266.287659,-17.761122,943.453308,321.731018,74.585411,803.455139,301.383942,82.126816,878.472656,310.573639,137.360565,828.246826,307.552765,209.781845,766.141418,,,,305.583160,434.639130,729.485291,264.319794,436.891876,775.005310,281.461945,337.071350,798.669067,299.317780,527.474915,772.937744
3178,0,266.459869,-17.689369,943.233521,321.932861,73.792519,802.433167,301.602051,81.870705,877.398865,310.836395,136.707962,826.718689,307.890808,208.571442,763.983215,,,,305.617371,433.303040,726.109253,264.401611,435.733521,771.677734,281.703918,336.059418,795.829346,299.333862,526.314697,769.178650
3179,0,266.634796,-17.625221,943.015869,322.144012,72.979080,801.415222,301.827179,81.598015,876.325256,311.109039,136.032913,825.190186,308.242767,207.332047,761.824402,,,,305.650238,431.931885,722.753601,264.483521,434.534973,768.370667,281.952606,335.010132,792.998413,299.349335,525.113770,765.445740
3180,0,266.812286,-17.568563,942.800415,322.364258,72.145309,800.401428,302.059296,81.308838,875.252136,311.391388,135.335510,823.661865,308.608521,206.063812,759.665833,,,,305.681824,430.526154,719.419006,264.565369,433.296692,765.085266,282.207916,333.923828,790.177246,299.364258,523.872681,761.740356
3181,0,266.992462,-17.519278,942.587158,322.593567,71.291466,799.392578,302.298248,81.003319,874.179932,311.683228,134.615952,822.134155,308.987732,204.766937,757.508362,,,,305.712189,429.086456,716.106567,264.647247,432.019165,761.822388,282.469666,332.800812,787.366577,299.378632,522.591980,758.063232
3182,0,267.175110,-17.477251,942.376099,322.831787,70.417793,798.388794,302.544037,80.681572,873.109070,311.984497,133.874420,820.607666,309.380249,203.441681,755.352417,,,,305.741364,427.613159,712.817261,264.729126,430.703033,758.583008,282.737701,331.641449,784.567444,299.392548,521.272339,754.415771
3183,0,267.360321,-17.442364,942.167297,323.078674,69.524521,797.390564,302.796509,80.343719,872.039795,312.295013,133.111038,819.082886,309.785797,202.088211,753.198975,,,,305.769409,426.106873,709.552002,264.810913,429.348724,755.367981,283.011932,330.446075,781.780762,299.406067,519.914124,750.798706
3184,0,267.548035,-17.414505,941.960754,323.334076,68.611908,796.398315,303.055634,79.989914,870.972473,312.614655,132.326035,817.560303,310.204132,200.706772,751.048828,,,,305.796387,424.568054,706.311584,264.892731,427.956848,752.178345,283.292236,329.215027,779.007507,299.419189,518.518005,747.213257
3185,0,267.738129,-17.393553,941.756409,323.597839,67.680199,795.412598,303.321320,79.620270,869.907410,312.943237,131.519592,816.040527,310.635010,199.297607,748.902588,,,,305.822327,422.997223,703.097046,264.974487,426.527863,749.015015,283.578430,327.948730,776.248413,299.432068,517.084534,743.660339
3186,0,267.930664,-17.379400,941.554565,323.869843,66.729652,794.433594,303.593506,79.234947,868.845032,313.280609,130.691849,814.523926,311.078186,197.860947,746.760986,,,,305.847321,421.394958,699.909241,265.056122,425.062317,745.878845,283.870300,326.647522,773.504517,299.444702,515.614197,740.140991
3187,0,268.125519,-17.371925,941.354919,324.149902,65.760513,793.461670,303.872040,78.834076,867.785767,313.626678,129.843079,813.011230,311.533478,196.397034,744.624756,,,,305.871399,419.761780,696.749146,265.137695,423.560852,742.770691,284.167847,325.311768,770.776611,299.457184,514.107727,736.656128
3188,0,268.322662,-17.371016,941.157654,324.437805,64.773071,792.497437,304.156921,78.417809,866.729736,313.981201,128.973404,811.502625,312.000641,194.906189,742.494629,,,,305.894623,418.098175,693.617493,265.219238,422.023987,739.691406,284.470886,323.941956,768.065613,299.469635,512.565491,733.206726
3189,0,268.522125,-17.376564,940.962769,324.733337,63.767551,791.541199,304.448029,77.986290,865.677368,314.344116,128.083115,809.998901,312.479370,193.388657,740.371338,,,,305.917023,416.404785,690.515320,265.300690,420.452240,736.641907,284.779266,322.538391,765.372437,299.482025,510.988281,729.793762
3190,0,268.723755,-17.388458,940.770386,325.036377,62.744251,790.593323,304.745300,77.539673,864.629028,314.715240,127.172333,808.500488,312.969543,191.844696,738.255737,,,,305.938782,414.682098,687.443359,265.382050,418.846252,733.623047,285.092896,321.101532,762.697937,299.494446,509.376587,726.418274
3191,0,268.927582,-17.406584,940.580322,325.346710,61.703415,789.654053,305.048584,77.078125,863.584961,315.094391,126.241325,807.007751,313.470825,190.274658,736.148315,,,,305.959808,412.930695,684.402527,265.463348,417.206512,730.635498,285.411560,319.631775,760.042786,299.507019,507.731079,723.080933
3192,0,269.133514,-17.430838,940.392822,325.664093,60.645325,788.723999,305.357941,76.601807,862.545593,315.481415,125.290321,805.521179,313.983002,188.678818,734.049927,,,,305.980316,411.151123,681.393555,265.544556,415.533722,727.680359,285.735199,318.129608,757.407959,299.519775,506.052246,719.782715
3193,0,269.341461,-17.461111,940.207703,325.988373,59.570240,787.803284,305.673126,76.110855,861.511292,315.876251,124.319519,804.041443,314.505859,187.057495,731.961060,,,,306.000305,409.343933,678.417358,265.625702,413.828369,724.758179,286.063599,316.595337,754.794189,299.532837,504.340820,716.524414
3194,0,269.551483,-17.497301,940.025269,326.319397,58.478447,786.892456,305.994141,75.605453,860.482300,316.278595,123.329155,802.568787,315.039124,185.410995,729.882690,,,,306.019806,407.509705,675.474731,265.706818,412.091064,721.869873,286.396729,315.029572,752.202393,299.546173,502.597443,713.307068
3195,0,269.763428,-17.539303,939.845337,326.656860,57.370220,785.991821,306.320892,75.085754,859.458862,316.688446,122.319450,801.103760,315.582611,183.739670,727.815308,,,,306.038940,405.649109,672.566345,265.787781,410.322449,719.016113,286.734406,313.432648,749.633179,299.559967,500.822662,710.131409
3196,0,269.977295,-17.587017,939.668030,327.000549,56.245823,785.101685,306.653351,74.551926,858.441467,317.105591,121.290672,799.646912,316.136047,182.043869,725.759705,,,,306.057770,403.762543,669.693176,265.868744,408.523102,716.197815,287.076508,311.805054,747.087463,299.574219,499.017120,706.998108
3197,0,270.193054,-17.640343,939.493347,327.350311,55.105549,784.222412,306.991364,74.004135,857.430298,317.529877,120.243042,798.198608,316.699158,180.323914,723.716370,,,,306.076385,401.850800,666.855835,265.949646,406.693634,713.415466,287.422821,310.147217,744.566101,299.589081,497.181458,703.908020
3198,0,270.410553,-17.699190,939.321350,327.705933,53.949665,783.354431,307.334869,73.442574,856.425659,317.961121,119.176804,796.759277,317.271698,178.580170,721.686035,,,,306.094757,399.914276,664.055054,266.030487,404.834656,710.669861,287.773376,308.459686,742.069580,299.604492,495.316315,700.862000
3199,0,270.629822,-17.763458,939.152039,328.067139,52.778469,782.497803,307.683838,72.867378,855.427917,318.399231,118.092209,795.329407,317.853516,176.812988,719.669373,,,,306.113068,397.953644,661.291626,266.111328,402.946747,707.961731,288.127899,306.742981,739.598877,299.620636,493.422394,697.860657
3200,0,270.850739,-17.833065,938.985535,328.433685,51.592236,781.653137,308.038055,72.278763,854.437378,318.843964,116.989525,793.909363,318.444214,175.022766,717.667053,,,,306.131317,395.969513,658.566162,266.192108,401.030548,705.291870,288.486359,304.997437,737.154541,299.637543,491.500244,694.904663
